@relation 'dataset_tajo_m2-weka.filters.unsupervised.attribute.MathExpression-Elog(A + 1) / log(10)-R22'

@attribute LOC numeric
@attribute NSMELLS numeric
@attribute LOC_ADDED numeric
@attribute MAX_LOC_ADDED numeric
@attribute CHURN numeric
@attribute AVG_CHURN numeric
@attribute NR numeric
@attribute NFIX numeric
@attribute FIX_RATE numeric
@attribute NAUTH numeric
@attribute AVG_CHANGE_SET numeric
@attribute MAX_CHANGE_SET numeric
@attribute AVG_ND numeric
@attribute AGE_LAST_CHANGE numeric
@attribute MIN_EXP numeric
@attribute NUM_METHODS numeric
@attribute DIT numeric
@attribute RFC numeric
@attribute FAN_IN numeric
@attribute FAN_OUT numeric
@attribute CC numeric
@attribute BUGGY {no,yes}

@data
1.643453,0.477121,1.897627,1.643453,1.924279,1.056142,0.954243,0.30103,0.053078,0.60206,2.621436,2.951823,1.930694,1.826075,1.50515,1.041393,0.30103,1.113943,0.90309,0.60206,1.113943,no
1.146128,0.60206,1.662758,1.278754,1.716003,0.824126,1,0.477121,0.08636,0.477121,2.575834,2.951823,1.894538,2.149219,2.103804,0.30103,0.30103,0.30103,0,0.30103,0.30103,no
1.462398,0.477121,1.763428,1.763428,1.763428,1.763428,0.30103,0.30103,0.30103,0.30103,0.90309,0.90309,0.69897,1.579784,2.103804,0.30103,0.30103,0.60206,0,0,0.778151,no
1.20412,0.30103,2.161368,1.908485,2.39794,1.628389,0.845098,0,0,0.477121,2.611011,2.951823,1.950997,1.934498,2.103804,0.477121,0.30103,0.477121,0,0.477121,0.477121,no
2.113943,1.113943,2.389166,1.672098,2.460898,1.230449,1.278754,0.69897,0.08636,0.60206,2.33389,2.951823,1.709015,1.60206,2.103804,1.30103,0.30103,1.322219,1.447158,0.90309,1.579784,no
1.924279,0.69897,2.152288,1.968483,2.212188,1.278754,1,0.477121,0.08636,0.477121,2.452813,2.951823,1.836071,1.477121,2.103804,1.113943,0.30103,1.322219,0.30103,0.845098,1.30103,no
1.361728,0.30103,1.690196,1.462398,1.70757,1.130334,0.69897,0.30103,0.09691,0.477121,2.747412,2.951823,2.056905,2.149219,2.103804,0.477121,0.30103,1.041393,0.30103,0.60206,0.60206,no
0.954243,0.30103,1.491362,1.278754,1.50515,0.942008,0.69897,0.30103,0.09691,0.477121,2.747412,2.951823,2.056905,2.149219,2.103804,0.30103,0.60206,0.30103,0,0.477121,0.30103,no
2.146128,0.60206,2.423246,2.184691,2.547775,1.558709,1.041393,0.477121,0.079181,0.477121,2.467312,2.951823,1.820858,1.380211,2.103804,0.778151,0.477121,1.041393,0.477121,1,0.90309,no
2.759668,1.278754,3.131298,2.574031,3.300161,1.696007,1.623249,0.845098,0.060698,0.778151,2.009451,2.951823,1.445293,1.361728,1.255273,1.146128,0.90309,2.037426,0.477121,1.462398,1.929419,yes
1.78533,0,2.033424,1.778151,2.089905,1.328991,0.845098,0.477121,0.123852,0.477121,2.594028,2.951823,1.936162,1.991226,2.103804,1.079181,0.30103,1.079181,0.30103,0.60206,1.113943,yes
1.431364,0.60206,1.732394,1.544068,1.763428,1.093422,0.778151,0,0,0.477121,2.75694,2.951823,2.055378,2.149219,2.103804,0.30103,0.30103,0.954243,0,0,0.845098,no
2.547775,0.845098,2.918555,2.409933,3.072985,1.758079,1.342423,0.477121,0.041393,0.60206,2.217115,2.951823,1.616265,0.30103,1.255273,1.39794,0.30103,1.681241,0.845098,1.431364,1.724276,no
1.963788,0.60206,2.143015,2.120574,2.170262,1.872156,0.477121,0,0,0.30103,1.638489,1.869232,1.322219,1.477121,2.103804,0.60206,0.30103,1.414973,0.30103,1.041393,1.30103,no
1.857332,0.477121,2.305351,1.556303,2.477121,1.223755,1.30103,0.60206,0.064458,0.60206,2.324941,2.951823,1.673574,1.672098,2.103804,0.90309,0.69897,1.113943,0,1.20412,1.146128,no
2.247973,0.778151,2.563481,2.437751,2.645422,1.654177,1.041393,0.69897,0.146128,0.477121,2.507991,2.951823,1.827369,1.968483,2.103804,1,0.30103,1.342423,0.30103,1.079181,1.812913,no
2.361728,0.69897,2.569374,2.448706,2.650308,1.876968,0.845098,0.477121,0.123852,0.30103,1.409426,1.732394,1.028164,1.462398,2.103804,1.477121,0.30103,1.623249,0.30103,1.342423,1.778151,yes
2.281033,0.69897,2.378398,2.378398,2.378398,2.378398,0.30103,0,0,0.30103,1.113943,1.113943,0.954243,1.531479,2.103804,1.041393,0.477121,1,0.30103,1.20412,1.278754,no
2.243038,1.113943,2.700704,2.167317,2.888741,1.363424,1.556303,0.90309,0.079181,0.60206,2.111061,2.951823,1.487704,1.531479,2.103804,1.113943,0.477121,1.447158,0.60206,1.230449,1.832509,yes
2.305351,0.60206,2.535294,2.264818,2.628389,1.466423,1.20412,0.69897,0.103804,0.477121,2.399102,2.951823,1.744058,1.672098,2.103804,1.20412,0.60206,1.39794,0.477121,1.20412,1.477121,no
1.944483,0.69897,2.089905,2.079181,2.100371,1.802774,0.477121,0,0,0.30103,1.740363,1.929419,1.267172,1.672098,2.103804,1.041393,0.477121,1.447158,0.30103,1.342423,1.361728,yes
1.832509,0.477121,2.357935,1.832509,2.546543,1.146128,1.447158,0.845098,0.08636,0.60206,2.215347,2.951823,1.582291,1.672098,2.103804,1.146128,0.477121,0.954243,0.60206,0.954243,1.230449,no
1.897627,0.778151,2.378398,1.880814,2.555094,1.125156,1.477121,0.845098,0.082785,0.60206,2.167317,2.951823,1.539327,1.531479,2.103804,1.30103,0.30103,0.90309,1.20412,1.113943,1.39794,no
1.079181,0.30103,1.662758,1.623249,1.770852,1.100371,0.778151,0.30103,0.079181,0.477121,2.69688,2.951823,2.020361,1.968483,2.103804,0.477121,0.30103,0,0.30103,0.778151,0.477121,no
2.409933,1.041393,2.727541,2.416641,2.854913,1.50637,1.380211,0.845098,0.100371,0.477121,2.268905,2.951823,1.640879,1.531479,2.103804,1.278754,0.477121,1.568202,0.477121,1.322219,1.69897,no
1.995635,0.69897,2.468347,1.778151,2.651278,1.175222,1.518514,1,0.10721,0.69897,2.151033,2.951823,1.53428,1.672098,1.041393,1.255273,0.477121,1.230449,0.954243,1.113943,1.342423,yes
2.08636,0.69897,2.385606,2.068186,2.509203,1.324899,1.230449,0.60206,0.075547,0.477121,2.389503,2.951823,1.735918,1.672098,2.103804,1.230449,0.477121,1.20412,0.60206,1.20412,1.414973,no
1.78533,0.477121,2.487138,1.845098,2.717671,1.356217,1.39794,0.69897,0.068186,0.60206,2.229067,2.951823,1.587374,1.70757,2.103804,0.845098,0.60206,1.113943,0.69897,1.176091,1.041393,no
1.886491,0.477121,2.075547,2.056905,2.09691,1.626648,0.60206,0.30103,0.123852,0.30103,1.646698,1.929419,1.230449,1.672098,2.103804,1,0.60206,1,0.69897,1.176091,1.176091,yes
1.851258,0.845098,2.235528,1.908485,2.376577,1.353147,1.079181,0.477121,0.071882,0.477121,2.498683,2.951823,1.826075,1.579784,2.103804,1,0.60206,1.041393,0.69897,1.176091,1.041393,no
1.414973,0,1.69897,1.69897,1.69897,1.69897,0.30103,0,0,0.30103,1.447158,1.447158,1.113943,1.763428,2.103804,0.69897,0.69897,0.778151,0.69897,0.69897,0.845098,no
1.875061,0.60206,2.262451,1.90309,2.41162,1.231979,1.230449,0.845098,0.139879,0.477121,2.368398,2.951823,1.709185,1.462398,2.103804,1.113943,0.477121,1.113943,0.69897,1.146128,1.146128,no
1.732394,0.477121,2.08636,1.681241,2.206826,1.094471,1.176091,0.69897,0.11059,0.477121,2.421489,2.951823,1.755341,1.672098,2.103804,1,0.477121,0.69897,0.60206,1,1.176091,no
1.770852,0,1.968483,1.959041,1.977724,1.681241,0.477121,0,0,0.30103,1.752048,1.929419,1.30103,1.672098,2.103804,0.90309,0.60206,1.113943,0.477121,1.20412,1,yes
1.491362,0,1.740363,1.732394,1.748188,1.454845,0.477121,0,0,0.30103,1.311754,1.447158,1.041393,1.732394,2.103804,0.60206,0.69897,0.69897,0.60206,0.69897,0.845098,no
1.69897,0.60206,2.021189,1.954243,2.10721,1.636789,0.60206,0.30103,0.123852,0.30103,1.646698,1.929419,1.230449,1.672098,2.103804,1.041393,0.477121,0.778151,0.778151,1,1.079181,no
1.30103,0,1.643453,1.643453,1.643453,1.643453,0.30103,0,0,0.30103,1.447158,1.447158,1.113943,1.763428,2.103804,0.60206,0.69897,0.69897,0.60206,0.60206,0.60206,no
1.39794,0,2.012837,1.556303,2.184691,1.135769,1.113943,0.477121,0.068186,0.477121,2.49125,2.951823,1.82007,1.672098,2.103804,0.954243,0.477121,0.477121,0.477121,1,0.954243,no
1.778151,0.30103,2.184691,1.80618,2.33646,1.354108,1.041393,0.30103,0.041393,0.477121,2.527114,2.951823,1.844477,1.672098,2.103804,0.954243,0.60206,1.113943,0,1.113943,0.954243,no
1.146128,0.477121,2.09691,1.819544,2.330414,1.441381,0.954243,0,0,0.477121,2.61133,2.951823,1.929419,1.672098,2.103804,0.477121,0.69897,0.477121,0,0.778151,0.477121,no
1.176091,0.30103,2.133539,1.812913,2.371068,1.431364,1,0,0,0.477121,2.561101,2.951823,1.881442,1.672098,2.103804,0.477121,0.69897,0.477121,0,0.778151,0.477121,no
1.770852,0,2.1959,1.792392,2.354108,1.371068,1.041393,0.30103,0.041393,0.477121,2.527114,2.951823,1.844477,1.672098,2.103804,0.90309,0.60206,1.113943,0.30103,1.113943,0.90309,no
1.672098,0,2.082785,1.748188,2.220108,1.243038,1.041393,0.477121,0.079181,0.477121,2.544564,2.951823,1.856124,1.672098,2.103804,0.954243,0.60206,0.69897,0,1.041393,0.954243,no
1.30103,0,1.838849,1.414973,1.968483,1.0086,1.041393,0.30103,0.041393,0.477121,2.553155,2.951823,1.866878,1.70757,2.103804,0.477121,0.69897,0.30103,0,0.90309,0.60206,no
1.653213,0.60206,1.880814,1.875061,1.886491,1.591065,0.477121,0,0,0.30103,1.667453,1.732394,1.311754,1.70757,2.103804,0.845098,0.69897,0.60206,0,1,1,no
1.462398,0.30103,1.869232,1.579784,1.977724,1.221936,0.845098,0,0,0.60206,2.624973,2.951823,1.941163,1.70757,2.103804,0.477121,0.60206,0.90309,0.30103,0.954243,0.60206,no
1.633468,0.30103,2.071882,1.70757,2.220108,1.20412,1.079181,0.477121,0.071882,0.477121,2.507613,2.951823,1.828402,1.672098,2.103804,0.845098,0.60206,0.778151,0,1.041393,0.845098,no
1.623249,0.30103,2.045323,1.69897,2.187521,1.212188,1.041393,0.477121,0.079181,0.477121,2.539703,2.951823,1.855519,1.672098,2.103804,0.845098,0.60206,0.778151,0,1.041393,0.845098,no
1.623249,0.30103,2.049218,1.69897,2.190332,1.214844,1.041393,0.477121,0.079181,0.477121,2.544564,2.951823,1.856124,1.672098,2.103804,0.845098,0.60206,0.778151,0,1.041393,0.845098,no
1.633468,0.30103,2.075547,1.690196,2.227887,1.211388,1.079181,0.477121,0.071882,0.477121,2.507613,2.951823,1.828402,1.672098,2.103804,0.845098,0.60206,0.778151,0,1.041393,0.845098,no
1.623249,0.30103,2.049218,1.69897,2.190332,1.214844,1.041393,0.477121,0.079181,0.477121,2.544564,2.951823,1.856124,1.672098,2.103804,0.845098,0.60206,0.778151,0,1.041393,0.845098,no
1.633468,0.30103,2.045323,1.724276,2.181844,1.249932,1,0.30103,0.045323,0.477121,2.579017,2.951823,1.893318,1.672098,2.103804,0.845098,0.60206,0.778151,0,1.041393,0.845098,no
1.623249,0.30103,2.045323,1.69897,2.184691,1.209515,1.041393,0.477121,0.079181,0.477121,2.544564,2.951823,1.856124,1.672098,2.103804,0.845098,0.60206,0.778151,0,1.041393,0.845098,no
1.633468,0.30103,2.064458,1.70757,2.209515,1.232996,1.041393,0.477121,0.079181,0.477121,2.544564,2.951823,1.856124,1.672098,2.103804,0.845098,0.60206,0.778151,0,1.041393,0.845098,no
1.672098,0.30103,2.079181,1.740363,2.220108,1.243038,1.041393,0.477121,0.079181,0.477121,2.544564,2.951823,1.856124,1.672098,2.103804,0.845098,0.60206,0.778151,0,1.041393,0.954243,no
1.342423,0,1.792392,1.477121,1.892095,1.140822,0.845098,0,0,0.477121,2.719886,2.951823,2.021189,1.70757,2.103804,0.477121,0.60206,0.778151,0,0.845098,0.477121,no
1.623249,0.30103,2.064458,1.69897,2.212188,1.235528,1.041393,0.477121,0.079181,0.477121,2.544564,2.951823,1.856124,1.672098,2.103804,0.845098,0.60206,0.69897,0,1.041393,0.845098,no
1.612784,0.30103,2.049218,1.681241,2.1959,1.181272,1.079181,0.477121,0.071882,0.477121,2.506383,2.951823,1.823148,1.672098,2.103804,0.845098,0.60206,0.69897,0,1.041393,0.845098,no
1.623249,0.30103,2.056905,1.70757,2.201397,1.186391,1.079181,0.30103,0.037426,0.60206,2.489058,2.951823,1.811709,1.672098,0.30103,0.845098,0.60206,0.69897,0,1.041393,0.845098,no
1.623249,0.30103,2.064458,1.69897,2.212188,1.235528,1.041393,0.477121,0.079181,0.477121,2.544564,2.951823,1.856124,1.672098,2.103804,0.845098,0.60206,0.69897,0,1.041393,0.845098,no
1.20412,0,1.740363,1.380211,1.857332,1.108227,0.845098,0,0,0.60206,2.624973,2.951823,1.941163,1.70757,2.103804,0.477121,0.60206,0.477121,0,0.845098,0.477121,no
1.20412,0,1.748188,1.322219,1.863323,1.113943,0.845098,0.30103,0.068186,0.60206,2.625312,2.951823,1.942851,1.70757,2.103804,0.477121,0.60206,0.60206,0,0.778151,0.477121,no
1.380211,0.30103,1.991226,1.579784,2.161368,1.230449,1,0.30103,0.045323,0.477121,2.566638,2.951823,1.880814,1.70757,2.103804,0.69897,0.477121,0.30103,0.845098,0.954243,0.69897,no
1.30103,0,1.78533,1.414973,1.897627,1.146128,0.845098,0.30103,0.068186,0.60206,2.625312,2.951823,1.942851,1.70757,2.103804,0.477121,0.60206,0.69897,0,0.778151,0.477121,yes
1.544068,0.30103,1.80618,1.80618,1.80618,1.80618,0.30103,0,0,0.30103,1.146128,1.146128,0.90309,1.643453,2.103804,0.60206,0.60206,0.778151,0,0.954243,0.845098,no
1.342423,0.30103,1.690196,1.690196,1.690196,1.690196,0.30103,0,0,0.30103,0.69897,0.69897,0.69897,1.531479,2.103804,0.477121,0.60206,0.778151,0,0.90309,0.60206,no
1.342423,0.30103,1.690196,1.690196,1.690196,1.690196,0.30103,0,0,0.30103,0.778151,0.778151,0.69897,1.643453,2.103804,0.477121,0.60206,0.778151,0,0.90309,0.60206,no
1.556303,0.30103,1.812913,1.812913,1.812913,1.812913,0.30103,0,0,0.30103,1.146128,1.146128,0.90309,1.643453,2.103804,0.60206,0.60206,0.778151,0,0.954243,0.845098,no
1.80618,0.477121,2.021189,2.021189,2.021189,2.021189,0.30103,0,0,0.30103,1.732394,1.732394,1.20412,1.70757,2.103804,0.60206,0.60206,1.041393,0,1.041393,1.079181,no
1.544068,0.30103,1.80618,1.80618,1.80618,1.80618,0.30103,0,0,0.30103,1.146128,1.146128,0.90309,1.643453,2.103804,0.60206,0.60206,0.778151,0,0.954243,0.845098,no
1.491362,0.30103,1.799341,1.748188,1.832509,1.367915,0.60206,0.30103,0.123852,0.477121,1.380211,1.732394,1.028164,1.70757,1.50515,0.477121,0.60206,0.845098,0,0.90309,0.69897,yes
1.342423,0.30103,1.690196,1.690196,1.690196,1.690196,0.30103,0,0,0.30103,0.778151,0.778151,0.69897,1.643453,2.103804,0.477121,0.60206,0.778151,0,0.90309,0.60206,no
1.792392,0.69897,1.995635,1.977724,2.029384,1.560265,0.60206,0,0,0.30103,2.014226,2.10721,1.50515,1.380211,2.103804,0.845098,0.30103,1.079181,0.60206,1.414973,0.954243,no
1.414973,0.30103,1.991226,1.69897,2.158362,1.276002,0.954243,0.30103,0.053078,0.60206,2.61831,2.951823,1.934498,1.968483,2.103804,0.477121,0.30103,1.079181,0.30103,0.90309,0.477121,no
1.39794,0,1.986772,1.724276,2.155336,1.328176,0.90309,0,0,0.60206,2.652797,2.951823,1.961089,1.968483,2.103804,0.477121,0.30103,1.079181,0.30103,0.845098,0.477121,no
3.097257,2.064458,3.485863,3.20085,3.655042,2.752625,0.954243,0.477121,0.09691,0.60206,1.566791,2.049218,1.10551,1.544068,1.041393,1.748188,0.60206,2.383815,0.30103,2.004321,2.539076,no
2.996074,1.176091,3.156549,2.954725,3.219323,1.863323,1.380211,0.845098,0.100371,0.477121,1.55364,2.247973,1.140822,1.30103,1.50515,1.819544,0.477121,2.487138,0.477121,2.120574,2.451786,yes
1.255273,0.30103,1.60206,1.60206,1.612784,1.322219,0.477121,0,0,0.477121,1.792392,2.049218,1.20412,1.544068,1.50515,0.30103,0.477121,0.69897,0.30103,0.845098,0.477121,no
1.623249,0,1.826075,1.826075,1.826075,1.826075,0.30103,0,0,0.30103,1.079181,1.079181,0.845098,1.995635,1.50515,0.60206,0.477121,1.255273,0.477121,1.041393,1.041393,no
2.264818,0.954243,2.44248,2.318063,2.49693,1.725667,0.845098,0.477121,0.123852,0.30103,1.753353,2.143015,1.325721,1.643453,2.103804,1.30103,0.30103,1.491362,0.30103,1.380211,1.591065,no
2.298853,1.041393,2.557507,2.303196,2.673021,1.833402,0.90309,0.30103,0.056905,0.30103,1.770852,2.143015,1.342423,1.531479,2.103804,1.342423,0.30103,1.414973,0.30103,1.39794,1.591065,no
2.143015,0.30103,2.276462,2.222716,2.285557,1.986772,0.477121,0,0,0.30103,1.562293,1.591065,1.352183,1.732394,2.103804,1.230449,0.30103,1.531479,0.30103,1.255273,1.414973,no
2.193125,0.845098,2.4133,2.307496,2.489958,2.015653,0.60206,0.30103,0.123852,0.30103,1.812913,2.143015,1.348889,1.60206,2.103804,1.278754,0.477121,1.39794,0.30103,1.380211,1.322219,no
2.08636,0.778151,2.217484,2.217484,2.217484,2.217484,0.30103,0,0,0.30103,1.278754,1.278754,0.90309,1.531479,2.103804,1.278754,0.477121,1.39794,0.30103,0.954243,1.447158,no
2.178977,0.30103,2.305351,2.298853,2.311754,1.838849,0.60206,0.30103,0.123852,0.30103,1.957464,2.143015,1.431364,1.544068,2.103804,1.39794,0.30103,1.579784,0.30103,1,1.568202,no
2.045323,0.90309,2.382017,2.260071,2.506505,1.563006,1,0.30103,0.045323,0.30103,2.174467,2.786751,1.589838,1.544068,2.103804,1.342423,0.30103,1.342423,0.477121,1.079181,1.462398,no
1.633468,0.30103,1.977724,1.908485,2.071882,1.38739,0.778151,0,0,0.30103,2.249932,2.786751,1.612784,1.544068,2.103804,0.954243,0.30103,1.041393,0.30103,0.60206,1.079181,no
2.668386,1.079181,3.742175,2.61595,4.019407,2.036589,1.991226,1.544068,0.130334,0.69897,1.829947,2.951823,1.32838,1.380211,1.041393,0.954243,0.60206,1.851258,0.477121,1.556303,1.732394,yes
2.264818,0.30103,2.475671,2.322219,2.540329,1.410102,1.176091,0.477121,0.056905,0.60206,2.36575,2.951823,1.706376,1.544068,2.103804,1.568202,0.30103,1.643453,0.778151,1.041393,1.672098,no
1.579784,0.30103,1.819544,1.819544,1.819544,1.819544,0.30103,0,0,0.30103,1.380211,1.380211,1.079181,1.60206,2.103804,0.954243,0.30103,0.845098,0.30103,0.69897,1.041393,no
2.255273,1,2.40654,2.342423,2.432969,2.133539,0.477121,0,0,0.30103,1.913814,2.143015,1.439333,1.672098,2.103804,1.361728,0.30103,1.60206,0.60206,0.954243,1.591065,no
1.763428,0,1.968483,1.968483,1.968483,1.968483,0.30103,0,0,0.30103,1.39794,1.39794,1.113943,1.672098,2.103804,0.90309,0.477121,1,0.30103,0.845098,1.20412,no
1.591065,0.60206,1.819544,1.819544,1.819544,1.819544,0.30103,0,0,0.30103,2.247973,2.247973,1.623249,2.056905,2.103804,0.845098,0.30103,0.845098,0.30103,0.845098,0.90309,no
2.170262,0.60206,2.307496,2.264818,2.318063,1.627366,0.778151,0.477121,0.146128,0.30103,1.775246,2.143015,1.346353,1.740363,2.103804,1.414973,0.477121,1.255273,0.69897,1.041393,1.544068,no
1.681241,0.30103,2.170262,1.568202,2.338456,1.115943,1.278754,0.477121,0.045323,0.69897,2.294841,2.951823,1.639088,1.477121,1.255273,1,0.477121,0.778151,0.30103,0.90309,1.041393,no
2.082785,0.69897,2.451786,1.716003,2.605305,1.266702,1.380211,0.60206,0.053078,0.69897,2.225077,2.951823,1.59151,1.763428,1.50515,1.30103,0.477121,1.176091,0.30103,1.041393,1.431364,no
1.633468,0.69897,1.913814,1.857332,1.968483,1.287802,0.778151,0,0,0.30103,2.067443,2.247973,1.502427,1.763428,2.103804,0.954243,0.477121,0.69897,0.30103,0.69897,1,no
1.799341,0.477121,2.167317,1.672098,2.290035,1.143951,1.20412,0.60206,0.079181,0.477121,2.388811,2.951823,1.730782,1.763428,2.103804,1.041393,0.477121,0.90309,0.30103,0.90309,1.146128,no
1.322219,0.30103,1.851258,1.50515,1.977724,1.058426,1,0.30103,0.045323,0.477121,2.558972,2.951823,1.877602,1.763428,2.103804,0.60206,0.60206,0.90309,0,0.69897,0.60206,no
2.173186,0.69897,2.531479,1.812913,2.683947,1.26031,1.462398,0.778151,0.071882,0.69897,2.174118,2.951823,1.546296,1.477121,1.255273,1.30103,0.60206,1.361728,0.30103,1.041393,1.556303,no
1.959041,0.69897,2.187521,2.060698,2.267172,1.248709,1.079181,0.30103,0.037426,0.60206,2.495419,2.951823,1.828402,1.763428,1.041393,1,0.69897,1.380211,0.30103,0.954243,1.230449,no
1.322219,0.30103,1.851258,1.50515,1.982271,1.062958,1,0.30103,0.045323,0.477121,2.558972,2.951823,1.877602,1.763428,2.103804,0.60206,0.60206,0.90309,0,0.69897,0.60206,no
1.414973,0,1.792392,1.556303,1.863323,1.113943,0.845098,0.477121,0.123852,0.477121,2.703575,2.951823,2.010724,2.149219,2.103804,0.778151,0.30103,0,0,0.30103,0.778151,no
1.39794,0,1.78533,1.78533,1.78533,1.78533,0.30103,0,0,0.30103,1.380211,1.380211,1.079181,1.60206,2.103804,0.69897,0.30103,0,0,0.60206,0.69897,no
2.326336,0.845098,2.465383,2.462398,2.468347,2.168792,0.477121,0,0,0.30103,1.880814,2.10721,1.454845,1.380211,2.103804,0.845098,0.30103,1.763428,0.60206,1.30103,1.462398,yes
1.643453,0.477121,1.897627,1.763428,1.924279,1.628389,0.477121,0,0,0.30103,1.389166,1.39794,1.09691,1.60206,2.103804,1,0.30103,0.845098,0.60206,0.477121,1,no
1.60206,0,1.934498,1.799341,2.029384,1.732394,0.477121,0,0,0.30103,1.389166,1.39794,1.09691,1.60206,2.103804,0.477121,0.60206,1.176091,0.30103,0.845098,0.778151,no
2.056905,0.69897,2.482874,2.0086,2.655138,1.263636,1.431364,0.69897,0.060698,0.69897,2.200248,2.951823,1.567732,1.477121,1.255273,1.230449,0.60206,1.342423,0.60206,1,1.447158,no
1.612784,0.60206,2.082785,1.897627,2.238046,1.221153,1.079181,0,0,0.60206,2.411923,2.951823,1.753813,1.477121,1.255273,0.845098,0.60206,1.079181,0.30103,0.778151,0.90309,no
1.892095,0.477121,2.276462,1.60206,2.41162,1.14145,1.322219,0.30103,0.021189,0.69897,2.286344,2.951823,1.633973,1.477121,1.255273,1.255273,0.30103,0.778151,1.176091,0.90309,1.322219,no
1.278754,0.477121,1.929419,1.30103,2.10721,0.97635,1.20412,0.477121,0.053078,0.69897,2.365862,2.951823,1.709863,1.477121,1.255273,0.69897,0.60206,0.60206,0,0.477121,0.69897,no
1.944483,0.778151,2.340444,1.653213,2.487138,1.173478,1.361728,0.477121,0.037426,0.69897,2.249541,2.951823,1.605951,1.477121,1.255273,1,0.60206,1.230449,0.477121,0.90309,1.278754,no
1.079181,0.30103,1.579784,1.556303,1.60206,1.311754,0.477121,0,0,0.30103,1.959041,2.143015,1.39794,1.763428,2.103804,0.69897,0.477121,0,0.60206,0.60206,0.69897,no
2.187521,0.60206,2.562293,1.69897,2.717671,1.292478,1.462398,0.954243,0.11059,0.69897,2.178459,2.951823,1.559308,1.763428,1.041393,1.322219,0.60206,1.491362,0.69897,1.113943,1.568202,no
1.681241,0.60206,2.127105,1.579784,2.281033,1.135769,1.20412,0.30103,0.029384,0.69897,2.394101,2.951823,1.728597,1.477121,1.255273,0.90309,0.60206,1.230449,0.477121,0.845098,0.954243,no
1.851258,0.60206,2.278754,1.690196,2.447158,1.155032,1.342423,0.30103,0.021189,0.69897,2.249027,2.951823,1.605628,1.477121,1.255273,0.90309,0.60206,1.322219,0.477121,0.90309,1.176091,no
0.845098,0,1.50515,1.278754,1.556303,0.834421,0.845098,0,0,0.60206,2.686341,2.951823,1.986772,1.763428,1.041393,0.30103,0.69897,0,0,0.30103,0.30103,no
2.127105,0.778151,2.457882,2.045323,2.596597,1.258398,1.380211,0.477121,0.037426,0.69897,2.208361,2.951823,1.59151,1.477121,1.255273,1.30103,0.60206,1.30103,0.60206,1,1.447158,no
1.944483,0.60206,2.120574,2.093422,2.143015,1.456366,0.778151,0.477121,0.146128,0.30103,1.745075,2.143015,1.264818,1.643453,2.103804,1.230449,0.60206,1.20412,0.69897,1.041393,1.255273,no
1.568202,0.30103,2.041393,1.462398,2.178977,0.992111,1.255273,0.477121,0.049218,0.69897,2.31683,2.951823,1.660011,1.477121,1.255273,0.90309,0.477121,0.845098,0.954243,0.845098,1,no
1.322219,0.30103,1.875061,1.531479,2.0086,1.045323,1.041393,0.477121,0.079181,0.477121,2.512951,2.951823,1.830589,1.763428,2.103804,0.60206,0.60206,0.90309,0.30103,0.69897,0.60206,no
2.225309,0.90309,3.306211,2.739572,3.582177,2.02983,1.568202,1.079181,0.117271,0.69897,2.063521,2.951823,1.482731,1.60206,1.041393,0.60206,0.69897,1.30103,0.30103,1.255273,0.778151,no
2.778874,1.176091,3.105851,2.752048,3.235528,2.009111,1.255273,0.69897,0.093422,0.30103,1.771734,2.247973,1.31492,1.477121,2.103804,1.380211,0.30103,1.770852,1.146128,1.255273,1.778151,no
2.947924,1.414973,3.50637,2.959041,3.717754,1.815843,1.913814,1.380211,0.10721,0.778151,1.864985,2.951823,1.338058,1.380211,1.255273,1.633468,0.477121,2.340444,0.60206,2.021189,2.311754,yes
2.225309,0.477121,2.354108,2.354108,2.354108,2.354108,0.30103,0,0,0.30103,1.278754,1.278754,0.90309,1.531479,2.103804,1.230449,0.477121,1.633468,0.30103,1.431364,1.556303,no
1.897627,0,2.330414,1.90309,2.501059,1.246252,1.30103,0.778151,0.100371,0.60206,2.340444,2.951823,1.678882,1.544068,2.103804,0.477121,0.60206,1.361728,0,1.113943,1.113943,no
1.973128,0.69897,2.127105,2.10721,2.146128,1.848189,0.477121,0,0,0.30103,1.944483,2.143015,1.431364,1.643453,2.103804,1.146128,0.30103,1.30103,0.30103,1.278754,1.380211,no
1.568202,0,2.0086,1.826075,2.146128,1.264346,0.954243,0.477121,0.09691,0.477121,2.520811,2.951823,1.835691,1.544068,2.103804,0.845098,0.477121,0.60206,0.30103,0.60206,0.845098,no
2.201397,0.60206,2.494155,2.276462,2.622214,1.30103,1.361728,0.954243,0.133539,0.60206,2.277403,2.951823,1.633468,1.544068,1.176091,0.69897,0.60206,1.342423,0,1.113943,1.462398,no
2.041393,0.60206,2.354108,2.117271,2.487138,1.303844,1.230449,0.69897,0.09691,0.69897,2.392257,2.951823,1.746245,1.342423,1.041393,0.778151,0.477121,1.477121,0,1.278754,1.20412,no
1.60206,0.60206,2.155336,1.716003,2.334454,1.159567,1.230449,0.845098,0.139879,0.477121,2.388723,2.951823,1.718086,1.544068,2.103804,0.778151,0.477121,0.954243,0,0.954243,0.90309,no
2.170262,0.69897,2.695482,2.20412,2.887054,1.386142,1.531479,0.90309,0.082785,0.60206,2.145662,2.951823,1.547775,1.342423,1.176091,1,0.69897,1.50515,0.30103,1.20412,1.414973,no
